,model1,model2,sampleId,jacardDist
4680,Eggerthellaceae,Lactobacillales,ERR260258,0.6721536351165981
4681,Enterobacteriaceae,Erysipelotrichaceae,ERR260258,0.31550136849962673
4682,Enterobacteriaceae,Pasteurellaceae,ERR260258,0.5736770691994573
4683,Enterobacteriaceae,Selenomonadaceae,ERR260258,0.42938005390835576
4684,Enterobacteriaceae,Bacteroidales,ERR260258,0.27564102564102566
4685,Enterobacteriaceae,Clostridiales,ERR260258,0.26017739367750736
4686,Enterobacteriaceae,Lactobacillales,ERR260258,0.29749103942652333
4687,Erysipelotrichaceae,Pasteurellaceae,ERR260258,0.5906120023767083
4688,Erysipelotrichaceae,Selenomonadaceae,ERR260258,0.40486194477791115
4689,Erysipelotrichaceae,Bacteroidales,ERR260258,0.21638044914134746
4690,Erysipelotrichaceae,Clostridiales,ERR260258,0.23535228677379483
4691,Erysipelotrichaceae,Lactobacillales,ERR260258,0.21752021563342316
4692,Pasteurellaceae,Selenomonadaceae,ERR260258,0.5210116731517509
4693,Pasteurellaceae,Bacteroidales,ERR260258,0.6012286324786325
4694,Pasteurellaceae,Clostridiales,ERR260258,0.6272882597022211
4695,Pasteurellaceae,Lactobacillales,ERR260258,0.5796657381615599
4696,Selenomonadaceae,Bacteroidales,ERR260258,0.4412238325281803
4697,Selenomonadaceae,Clostridiales,ERR260258,0.45933847301666253
4698,Selenomonadaceae,Lactobacillales,ERR260258,0.40056417489421725
4699,Bacteroidales,Clostridiales,ERR260258,0.2132989932100211
4700,Bacteroidales,Lactobacillales,ERR260258,0.24629812438302068
4701,Clostridiales,Lactobacillales,ERR260258,0.22944234404536867
4702,Akkermansiaceae,Bifidobacteriaceae,ERR260261,0.35805084745762716
4703,Akkermansiaceae,Coriobacteriaceae,ERR260261,0.3751918943813325
4704,Akkermansiaceae,Desulfovibrionaceae,ERR260261,0.568086592178771
4705,Akkermansiaceae,Eggerthellaceae,ERR260261,0.7032142857142858
4706,Akkermansiaceae,Erysipelotrichaceae,ERR260261,0.3479058391929074
4707,Akkermansiaceae,Methanobacteriaceae,ERR260261,0.7232277526395173
4708,Akkermansiaceae,Suterellaceae,ERR260261,0.6915330100708691
4709,Akkermansiaceae,Veillonellaceae,ERR260261,0.45252854812398047
4710,Akkermansiaceae,Bacteroidales,ERR260261,0.38261108063631377
4711,Akkermansiaceae,Clostridiales,ERR260261,0.4472448727452434
4712,Akkermansiaceae,Lactobacillales,ERR260261,0.36580459770114937
4713,Bifidobacteriaceae,Coriobacteriaceae,ERR260261,0.29687931510632426
4714,Bifidobacteriaceae,Desulfovibrionaceae,ERR260261,0.5738033820578963
4715,Bifidobacteriaceae,Eggerthellaceae,ERR260261,0.6935343577848652
4716,Bifidobacteriaceae,Erysipelotrichaceae,ERR260261,0.2735771240032995
4717,Bifidobacteriaceae,Methanobacteriaceae,ERR260261,0.7223388305847076
4718,Bifidobacteriaceae,Suterellaceae,ERR260261,0.6877245508982036
4719,Bifidobacteriaceae,Veillonellaceae,ERR260261,0.4035237283319125
4720,Bifidobacteriaceae,Bacteroidales,ERR260261,0.3137450199203188
4721,Bifidobacteriaceae,Clostridiales,ERR260261,0.32850805510156433
4722,Bifidobacteriaceae,Lactobacillales,ERR260261,0.2626423087106169
4723,Coriobacteriaceae,Desulfovibrionaceae,ERR260261,0.5089285714285714
4724,Coriobacteriaceae,Eggerthellaceae,ERR260261,0.6239773442416614
4725,Coriobacteriaceae,Erysipelotrichaceae,ERR260261,0.17355126300148593
4726,Coriobacteriaceae,Methanobacteriaceae,ERR260261,0.6907706945765937
4727,Coriobacteriaceae,Suterellaceae,ERR260261,0.6464968152866242
4728,Coriobacteriaceae,Veillonellaceae,ERR260261,0.3971361776738749
4729,Coriobacteriaceae,Bacteroidales,ERR260261,0.2570228406405881
4730,Coriobacteriaceae,Clostridiales,ERR260261,0.2720118052139695
4731,Coriobacteriaceae,Lactobacillales,ERR260261,0.25866738894907904
4732,Desulfovibrionaceae,Eggerthellaceae,ERR260261,0.4883610451306414
4733,Desulfovibrionaceae,Erysipelotrichaceae,ERR260261,0.5266131430270592
4734,Desulfovibrionaceae,Methanobacteriaceae,ERR260261,0.5373505976095618
4735,Desulfovibrionaceae,Suterellaceae,ERR260261,0.4376915219611849
4736,Desulfovibrionaceae,Veillonellaceae,ERR260261,0.41374214998152936
4737,Desulfovibrionaceae,Bacteroidales,ERR260261,0.5472
4738,Desulfovibrionaceae,Clostridiales,ERR260261,0.561035758323058
4739,Desulfovibrionaceae,Lactobacillales,ERR260261,0.5182461103253182
4740,Eggerthellaceae,Erysipelotrichaceae,ERR260261,0.6687444345503117
4741,Eggerthellaceae,Methanobacteriaceae,ERR260261,0.5075620084694494
4742,Eggerthellaceae,Suterellaceae,ERR260261,0.4506283662477558
4743,Eggerthellaceae,Veillonellaceae,ERR260261,0.5821282906933629
4744,Eggerthellaceae,Bacteroidales,ERR260261,0.6858500527983105
4745,Eggerthellaceae,Clostridiales,ERR260261,0.6762891685171477
4746,Eggerthellaceae,Lactobacillales,ERR260261,0.6689000558347292
4747,Erysipelotrichaceae,Methanobacteriaceae,ERR260261,0.7088915956151035
4748,Erysipelotrichaceae,Suterellaceae,ERR260261,0.6705272782688205
4749,Erysipelotrichaceae,Veillonellaceae,ERR260261,0.3691724941724942
4750,Erysipelotrichaceae,Bacteroidales,ERR260261,0.21638044914134746
4751,Erysipelotrichaceae,Clostridiales,ERR260261,0.23535228677379483
4752,Erysipelotrichaceae,Lactobacillales,ERR260261,0.2128415300546448
4753,Methanobacteriaceae,Suterellaceae,ERR260261,0.4828478964401295
4754,Methanobacteriaceae,Veillonellaceae,ERR260261,0.6396807297605474
4755,Methanobacteriaceae,Bacteroidales,ERR260261,0.7221922246220303
4756,Methanobacteriaceae,Clostridiales,ERR260261,0.739226791430682
4757,Methanobacteriaceae,Lactobacillales,ERR260261,0.714326321773735
4758,Suterellaceae,Veillonellaceae,ERR260261,0.5803605677023398
4759,Suterellaceae,Bacteroidales,ERR260261,0.6903156190990019
4760,Suterellaceae,Clostridiales,ERR260261,0.7056790123456791
4761,Suterellaceae,Lactobacillales,ERR260261,0.6736150770988008
4762,Veillonellaceae,Bacteroidales,ERR260261,0.39863265842755724
4763,Veillonellaceae,Clostridiales,ERR260261,0.4015301085883515
4764,Veillonellaceae,Lactobacillales,ERR260261,0.3455261676983681
4765,Bacteroidales,Clostridiales,ERR260261,0.2132989932100211
4766,Bacteroidales,Lactobacillales,ERR260261,0.24588528678304244
4767,Clostridiales,Lactobacillales,ERR260261,0.23854735342986
4768,Akkermansiaceae,Bifidobacteriaceae,ERR260270,0.35805084745762716
4769,Akkermansiaceae,Coriobacteriaceae,ERR260270,0.3751918943813325
4770,Akkermansiaceae,Desulfovibrionaceae,ERR260270,0.568086592178771
4771,Akkermansiaceae,Eggerthellaceae,ERR260270,0.7032142857142858
4772,Akkermansiaceae,Erysipelotrichaceae,ERR260270,0.3479058391929074
4773,Akkermansiaceae,Methanobacteriaceae,ERR260270,0.7232277526395173
4774,Akkermansiaceae,Micrococcaceae,ERR260270,0.6986798679867987
4775,Akkermansiaceae,Veillonellaceae,ERR260270,0.45252854812398047
4776,Akkermansiaceae,Bacteroidales,ERR260270,0.38261108063631377
4777,Akkermansiaceae,Clostridiales,ERR260270,0.4407203601800901
4778,Akkermansiaceae,Lactobacillales,ERR260270,0.36580459770114937
4779,Bifidobacteriaceae,Coriobacteriaceae,ERR260270,0.29687931510632426
4780,Bifidobacteriaceae,Desulfovibrionaceae,ERR260270,0.5738033820578963
4781,Bifidobacteriaceae,Eggerthellaceae,ERR260270,0.6935343577848652
4782,Bifidobacteriaceae,Erysipelotrichaceae,ERR260270,0.2735771240032995
4783,Bifidobacteriaceae,Methanobacteriaceae,ERR260270,0.7223388305847076
4784,Bifidobacteriaceae,Micrococcaceae,ERR260270,0.608318890814558
4785,Bifidobacteriaceae,Veillonellaceae,ERR260270,0.4035237283319125
4786,Bifidobacteriaceae,Bacteroidales,ERR260270,0.3137450199203188
4787,Bifidobacteriaceae,Clostridiales,ERR260270,0.3209730751062825
4788,Bifidobacteriaceae,Lactobacillales,ERR260270,0.2626423087106169
4789,Coriobacteriaceae,Desulfovibrionaceae,ERR260270,0.5089285714285714
4790,Coriobacteriaceae,Eggerthellaceae,ERR260270,0.6239773442416614
4791,Coriobacteriaceae,Erysipelotrichaceae,ERR260270,0.17355126300148593
4792,Coriobacteriaceae,Methanobacteriaceae,ERR260270,0.6907706945765937
4793,Coriobacteriaceae,Micrococcaceae,ERR260270,0.6010749477455957
4794,Coriobacteriaceae,Veillonellaceae,ERR260270,0.3971361776738749
4795,Coriobacteriaceae,Bacteroidales,ERR260270,0.2570228406405881
4796,Coriobacteriaceae,Clostridiales,ERR260270,0.2646766169154229
4797,Coriobacteriaceae,Lactobacillales,ERR260270,0.25866738894907904
4798,Desulfovibrionaceae,Eggerthellaceae,ERR260270,0.4883610451306414
4799,Desulfovibrionaceae,Erysipelotrichaceae,ERR260270,0.5266131430270592
4800,Desulfovibrionaceae,Methanobacteriaceae,ERR260270,0.5373505976095618
4801,Desulfovibrionaceae,Micrococcaceae,ERR260270,0.47223436816790554
4802,Desulfovibrionaceae,Veillonellaceae,ERR260270,0.41374214998152936
4803,Desulfovibrionaceae,Bacteroidales,ERR260270,0.5472
4804,Desulfovibrionaceae,Clostridiales,ERR260270,0.555916125811283
4805,Desulfovibrionaceae,Lactobacillales,ERR260270,0.5182461103253182
4806,Eggerthellaceae,Erysipelotrichaceae,ERR260270,0.6687444345503117
4807,Eggerthellaceae,Methanobacteriaceae,ERR260270,0.5075620084694494
4808,Eggerthellaceae,Micrococcaceae,ERR260270,0.49327354260089684
4809,Eggerthellaceae,Veillonellaceae,ERR260270,0.5821282906933629
4810,Eggerthellaceae,Bacteroidales,ERR260270,0.6858500527983105
4811,Eggerthellaceae,Clostridiales,ERR260270,0.6748940413861879
4812,Eggerthellaceae,Lactobacillales,ERR260270,0.6689000558347292
4813,Erysipelotrichaceae,Methanobacteriaceae,ERR260270,0.7088915956151035
4814,Erysipelotrichaceae,Micrococcaceae,ERR260270,0.6175792507204612
4815,Erysipelotrichaceae,Veillonellaceae,ERR260270,0.3691724941724942
4816,Erysipelotrichaceae,Bacteroidales,ERR260270,0.21638044914134746
4817,Erysipelotrichaceae,Clostridiales,ERR260270,0.2257822277847309
4818,Erysipelotrichaceae,Lactobacillales,ERR260270,0.2128415300546448
4819,Methanobacteriaceae,Micrococcaceae,ERR260270,0.5427372836916623
4820,Methanobacteriaceae,Veillonellaceae,ERR260270,0.6396807297605474
4821,Methanobacteriaceae,Bacteroidales,ERR260270,0.7221922246220303
4822,Methanobacteriaceae,Clostridiales,ERR260270,0.7359760658189978
4823,Methanobacteriaceae,Lactobacillales,ERR260270,0.714326321773735
4824,Micrococcaceae,Veillonellaceae,ERR260270,0.50199203187251
4825,Micrococcaceae,Bacteroidales,ERR260270,0.6241872561768531
4826,Micrococcaceae,Clostridiales,ERR260270,0.6204952194165236
4827,Micrococcaceae,Lactobacillales,ERR260270,0.590455049944506
4828,Veillonellaceae,Bacteroidales,ERR260270,0.39863265842755724
4829,Veillonellaceae,Clostridiales,ERR260270,0.3944541593804647
4830,Veillonellaceae,Lactobacillales,ERR260270,0.3455261676983681
4831,Bacteroidales,Clostridiales,ERR260270,0.21033994334277617
4832,Bacteroidales,Lactobacillales,ERR260270,0.24588528678304244
4833,Clostridiales,Lactobacillales,ERR260270,0.22982708933717577
4834,Actinomycetaceae,Akkermansiaceae,ERR260275,0.4061010486177312
4835,Actinomycetaceae,Bifidobacteriaceae,ERR260275,0.3189728958630528
4836,Actinomycetaceae,Coriobacteriaceae,ERR260275,0.3326577880718008
4837,Actinomycetaceae,Eggerthellaceae,ERR260275,0.6330887258172115
4838,Actinomycetaceae,Erysipelotrichaceae,ERR260275,0.318246920653108
4839,Actinomycetaceae,Methanobacteriaceae,ERR260275,0.6736660929432015
4840,Actinomycetaceae,Synergistaceae,ERR260275,0.5603621730382293
4841,Actinomycetaceae,Bacteroidales,ERR260275,0.3508681005441824
4842,Actinomycetaceae,Clostridiales,ERR260275,0.3604110594568143
4843,Actinomycetaceae,Lactobacillales,ERR260275,0.2919789064668332
4844,Akkermansiaceae,Bifidobacteriaceae,ERR260275,0.35785649409627607
4845,Akkermansiaceae,Coriobacteriaceae,ERR260275,0.375
4846,Akkermansiaceae,Eggerthellaceae,ERR260275,0.7031082529474812
4847,Akkermansiaceae,Erysipelotrichaceae,ERR260275,0.34770642201834867
4848,Akkermansiaceae,Methanobacteriaceae,ERR260275,0.7231233496793663
4849,Akkermansiaceae,Synergistaceae,ERR260275,0.6764705882352942
4850,Akkermansiaceae,Bacteroidales,ERR260275,0.3828853538123972
4851,Akkermansiaceae,Clostridiales,ERR260275,0.4409704852426213
4852,Akkermansiaceae,Lactobacillales,ERR260275,0.36609195402298855
4853,Bifidobacteriaceae,Coriobacteriaceae,ERR260275,0.29687931510632426
4854,Bifidobacteriaceae,Eggerthellaceae,ERR260275,0.6935343577848652
4855,Bifidobacteriaceae,Erysipelotrichaceae,ERR260275,0.2735771240032995
4856,Bifidobacteriaceae,Methanobacteriaceae,ERR260275,0.7223388305847076
4857,Bifidobacteriaceae,Synergistaceae,ERR260275,0.6483611270845313
4858,Bifidobacteriaceae,Bacteroidales,ERR260275,0.3137450199203188
4859,Bifidobacteriaceae,Clostridiales,ERR260275,0.3209730751062825
4860,Bifidobacteriaceae,Lactobacillales,ERR260275,0.2626423087106169
4861,Coriobacteriaceae,Eggerthellaceae,ERR260275,0.6239773442416614
4862,Coriobacteriaceae,Erysipelotrichaceae,ERR260275,0.17355126300148593
4863,Coriobacteriaceae,Methanobacteriaceae,ERR260275,0.6907706945765937
4864,Coriobacteriaceae,Synergistaceae,ERR260275,0.5870708320445407
4865,Coriobacteriaceae,Bacteroidales,ERR260275,0.2570228406405881
4866,Coriobacteriaceae,Clostridiales,ERR260275,0.2646766169154229
4867,Coriobacteriaceae,Lactobacillales,ERR260275,0.25866738894907904
4868,Eggerthellaceae,Erysipelotrichaceae,ERR260275,0.6687444345503117
4869,Eggerthellaceae,Methanobacteriaceae,ERR260275,0.5075620084694494
4870,Eggerthellaceae,Synergistaceae,ERR260275,0.4370967741935484
4871,Eggerthellaceae,Bacteroidales,ERR260275,0.6858500527983105
4872,Eggerthellaceae,Clostridiales,ERR260275,0.6748940413861879
4873,Eggerthellaceae,Lactobacillales,ERR260275,0.6689000558347292
4874,Erysipelotrichaceae,Methanobacteriaceae,ERR260275,0.7088915956151035
4875,Erysipelotrichaceae,Synergistaceae,ERR260275,0.5924812030075188
4876,Erysipelotrichaceae,Bacteroidales,ERR260275,0.21638044914134746
4877,Erysipelotrichaceae,Clostridiales,ERR260275,0.2257822277847309
4878,Erysipelotrichaceae,Lactobacillales,ERR260275,0.2128415300546448
4879,Methanobacteriaceae,Synergistaceae,ERR260275,0.45322486926205696
4880,Methanobacteriaceae,Bacteroidales,ERR260275,0.7221922246220303
4881,Methanobacteriaceae,Clostridiales,ERR260275,0.7359760658189978
4882,Methanobacteriaceae,Lactobacillales,ERR260275,0.714326321773735
4883,Synergistaceae,Bacteroidales,ERR260275,0.6164749933137202
4884,Synergistaceae,Clostridiales,ERR260275,0.6200851490107688
4885,Synergistaceae,Lactobacillales,ERR260275,0.5984185258401582
4886,Bacteroidales,Clostridiales,ERR260275,0.21033994334277617
4887,Bacteroidales,Lactobacillales,ERR260275,0.24588528678304244
4888,Clostridiales,Lactobacillales,ERR260275,0.22982708933717577
4889,Akkermansiaceae,Bifidobacteriaceae,ERR260276,0.35805084745762716
4890,Akkermansiaceae,Coriobacteriaceae,ERR260276,0.3751918943813325
4891,Akkermansiaceae,Eggerthellaceae,ERR260276,0.7032142857142858
4892,Akkermansiaceae,Enterobacteriaceae,ERR260276,0.48385443362378266
4893,Akkermansiaceae,Erysipelotrichaceae,ERR260276,0.3479058391929074
4894,Akkermansiaceae,Methanobacteriaceae,ERR260276,0.7232277526395173
4895,Akkermansiaceae,Micrococcaceae,ERR260276,0.6986798679867987
4896,Akkermansiaceae,Peptoniphilaceae,ERR260276,0.7021490933512424
4897,Akkermansiaceae,Selenomonadaceae,ERR260276,0.432536893886156
4898,Akkermansiaceae,Bacteroidales,ERR260276,0.38261108063631377
4899,Akkermansiaceae,Clostridiales,ERR260276,0.42279792746113987
4900,Akkermansiaceae,Lactobacillales,ERR260276,0.36580459770114937
4901,Bifidobacteriaceae,Coriobacteriaceae,ERR260276,0.29687931510632426
4902,Bifidobacteriaceae,Eggerthellaceae,ERR260276,0.6935343577848652
4903,Bifidobacteriaceae,Enterobacteriaceae,ERR260276,0.4009889333647281
4904,Bifidobacteriaceae,Erysipelotrichaceae,ERR260276,0.2735771240032995
4905,Bifidobacteriaceae,Methanobacteriaceae,ERR260276,0.7223388305847076
4906,Bifidobacteriaceae,Micrococcaceae,ERR260276,0.608318890814558
4907,Bifidobacteriaceae,Peptoniphilaceae,ERR260276,0.6248912097476066
4908,Bifidobacteriaceae,Selenomonadaceae,ERR260276,0.42966450853443205
4909,Bifidobacteriaceae,Bacteroidales,ERR260276,0.3137450199203188
4910,Bifidobacteriaceae,Clostridiales,ERR260276,0.3070751276440554
4911,Bifidobacteriaceae,Lactobacillales,ERR260276,0.2626423087106169
4912,Coriobacteriaceae,Eggerthellaceae,ERR260276,0.6239773442416614
4913,Coriobacteriaceae,Enterobacteriaceae,ERR260276,0.3363318340829585
4914,Coriobacteriaceae,Erysipelotrichaceae,ERR260276,0.17355126300148593
4915,Coriobacteriaceae,Methanobacteriaceae,ERR260276,0.6907706945765937
4916,Coriobacteriaceae,Micrococcaceae,ERR260276,0.6010749477455957
4917,Coriobacteriaceae,Peptoniphilaceae,ERR260276,0.5736842105263158
4918,Coriobacteriaceae,Selenomonadaceae,ERR260276,0.42237719830200127
4919,Coriobacteriaceae,Bacteroidales,ERR260276,0.2570228406405881
4920,Coriobacteriaceae,Clostridiales,ERR260276,0.2446671806733488
4921,Coriobacteriaceae,Lactobacillales,ERR260276,0.25866738894907904
4922,Eggerthellaceae,Enterobacteriaceae,ERR260276,0.6656875834445928
4923,Eggerthellaceae,Erysipelotrichaceae,ERR260276,0.6687444345503117
4924,Eggerthellaceae,Methanobacteriaceae,ERR260276,0.5075620084694494
4925,Eggerthellaceae,Micrococcaceae,ERR260276,0.49327354260089684
4926,Eggerthellaceae,Peptoniphilaceae,ERR260276,0.47199170124481327
4927,Eggerthellaceae,Selenomonadaceae,ERR260276,0.6126126126126126
4928,Eggerthellaceae,Bacteroidales,ERR260276,0.6858500527983105
4929,Eggerthellaceae,Clostridiales,ERR260276,0.6670964414646725
4930,Eggerthellaceae,Lactobacillales,ERR260276,0.6689000558347292
4931,Enterobacteriaceae,Erysipelotrichaceae,ERR260276,0.31550136849962673
4932,Enterobacteriaceae,Methanobacteriaceae,ERR260276,0.7307692307692308
4933,Enterobacteriaceae,Micrococcaceae,ERR260276,0.5823765020026702
4934,Enterobacteriaceae,Peptoniphilaceae,ERR260276,0.603949826527889
4935,Enterobacteriaceae,Selenomonadaceae,ERR260276,0.42938005390835576
4936,Enterobacteriaceae,Bacteroidales,ERR260276,0.27564102564102566
4937,Enterobacteriaceae,Clostridiales,ERR260276,0.264089427107592
4938,Enterobacteriaceae,Lactobacillales,ERR260276,0.30089135148157076
4939,Erysipelotrichaceae,Methanobacteriaceae,ERR260276,0.7088915956151035
4940,Erysipelotrichaceae,Micrococcaceae,ERR260276,0.6175792507204612
4941,Erysipelotrichaceae,Peptoniphilaceae,ERR260276,0.5506756756756757
4942,Erysipelotrichaceae,Selenomonadaceae,ERR260276,0.40486194477791115
4943,Erysipelotrichaceae,Bacteroidales,ERR260276,0.21638044914134746
4944,Erysipelotrichaceae,Clostridiales,ERR260276,0.202020202020202
4945,Erysipelotrichaceae,Lactobacillales,ERR260276,0.2128415300546448
4946,Methanobacteriaceae,Micrococcaceae,ERR260276,0.5427372836916623
4947,Methanobacteriaceae,Peptoniphilaceae,ERR260276,0.5336590662323561
4948,Methanobacteriaceae,Selenomonadaceae,ERR260276,0.6364764267990075
4949,Methanobacteriaceae,Bacteroidales,ERR260276,0.7221922246220303
4950,Methanobacteriaceae,Clostridiales,ERR260276,0.7266614946987329
4951,Methanobacteriaceae,Lactobacillales,ERR260276,0.714326321773735
4952,Micrococcaceae,Peptoniphilaceae,ERR260276,0.38952051408798816
4953,Micrococcaceae,Selenomonadaceae,ERR260276,0.53125
4954,Micrococcaceae,Bacteroidales,ERR260276,0.6241872561768531
4955,Micrococcaceae,Clostridiales,ERR260276,0.6141592920353982
4956,Micrococcaceae,Lactobacillales,ERR260276,0.590455049944506
4957,Peptoniphilaceae,Selenomonadaceae,ERR260276,0.533022533022533
4958,Peptoniphilaceae,Bacteroidales,ERR260276,0.613092070250133
4959,Peptoniphilaceae,Clostridiales,ERR260276,0.5958939708939709
4960,Peptoniphilaceae,Lactobacillales,ERR260276,0.5671727298768261
4961,Selenomonadaceae,Bacteroidales,ERR260276,0.4412238325281803
4962,Selenomonadaceae,Clostridiales,ERR260276,0.43979193758127433
4963,Selenomonadaceae,Lactobacillales,ERR260276,0.39460854602810436
4964,Bacteroidales,Clostridiales,ERR260276,0.19932186970210708
4965,Bacteroidales,Lactobacillales,ERR260276,0.24588528678304244
4966,Clostridiales,Lactobacillales,ERR260276,0.21956628881222273
4967,Acidaminococcaceae,Actinomycetaceae,ERR275251,0.5713800135961931
4968,Acidaminococcaceae,Akkermansiaceae,ERR275251,0.6714082503556188
4969,Acidaminococcaceae,Bifidobacteriaceae,ERR275251,0.6423314689431852
4970,Acidaminococcaceae,Coriobacteriaceae,ERR275251,0.5963647759323096
4971,Acidaminococcaceae,Desulfovibrionaceae,ERR275251,0.39687957094100434
4972,Acidaminococcaceae,Eggerthellaceae,ERR275251,0.40880858272162623
4973,Acidaminococcaceae,Enterobacteriaceae,ERR275251,0.6256396444923242
4974,Acidaminococcaceae,Erysipelotrichaceae,ERR275251,0.6092093305059073
4975,Acidaminococcaceae,Methanobacteriaceae,ERR275251,0.4739027283511269
4976,Acidaminococcaceae,Peptoniphilaceae,ERR275251,0.31845730027548214
4977,Acidaminococcaceae,Selenomonadaceae,ERR275251,0.494428394552208
4978,Acidaminococcaceae,Streptococcaceae,ERR275251,0.5747163695299837
4979,Acidaminococcaceae,Bacteroidales,ERR275251,0.6274298056155507
4980,Acidaminococcaceae,Clostridiales,ERR275251,0.6387160985319731
4981,Actinomycetaceae,Akkermansiaceae,ERR275251,0.40591226954863313
4982,Actinomycetaceae,Bifidobacteriaceae,ERR275251,0.3187785388127854
4983,Actinomycetaceae,Coriobacteriaceae,ERR275251,0.3324645236026643
4984,Actinomycetaceae,Desulfovibrionaceae,ERR275251,0.5234400258648562
4985,Actinomycetaceae,Eggerthellaceae,ERR275251,0.6329662996329664
4986,Actinomycetaceae,Enterobacteriaceae,ERR275251,0.40370185092546274
4987,Actinomycetaceae,Erysipelotrichaceae,ERR275251,0.3180515759312321
4988,Actinomycetaceae,Methanobacteriaceae,ERR275251,0.6735537190082644
4989,Actinomycetaceae,Peptoniphilaceae,ERR275251,0.5283724091063541
4990,Actinomycetaceae,Selenomonadaceae,ERR275251,0.45983119724914034
4991,Actinomycetaceae,Streptococcaceae,ERR275251,0.3447069116360455
4992,Actinomycetaceae,Bacteroidales,ERR275251,0.3511272350349831
4993,Actinomycetaceae,Clostridiales,ERR275251,0.3644293675793555
4994,Akkermansiaceae,Bifidobacteriaceae,ERR275251,0.35785649409627607
4995,Akkermansiaceae,Coriobacteriaceae,ERR275251,0.375
4996,Akkermansiaceae,Desulfovibrionaceae,ERR275251,0.5679357317499127
4997,Akkermansiaceae,Eggerthellaceae,ERR275251,0.7031082529474812
4998,Akkermansiaceae,Enterobacteriaceae,ERR275251,0.4837221225326839
4999,Akkermansiaceae,Erysipelotrichaceae,ERR275251,0.34770642201834867
5000,Akkermansiaceae,Methanobacteriaceae,ERR275251,0.7231233496793663
5001,Akkermansiaceae,Peptoniphilaceae,ERR275251,0.7020490426603964
5002,Akkermansiaceae,Selenomonadaceae,ERR275251,0.43233743409490333
5003,Akkermansiaceae,Streptococcaceae,ERR275251,0.40018427518427513
5004,Akkermansiaceae,Bacteroidales,ERR275251,0.3828853538123972
5005,Akkermansiaceae,Clostridiales,ERR275251,0.4474919693600198
5006,Bifidobacteriaceae,Coriobacteriaceae,ERR275251,0.29687931510632426
5007,Bifidobacteriaceae,Desulfovibrionaceae,ERR275251,0.5738033820578963
5008,Bifidobacteriaceae,Eggerthellaceae,ERR275251,0.6935343577848652
5009,Bifidobacteriaceae,Enterobacteriaceae,ERR275251,0.4009889333647281
5010,Bifidobacteriaceae,Erysipelotrichaceae,ERR275251,0.2735771240032995
5011,Bifidobacteriaceae,Methanobacteriaceae,ERR275251,0.7223388305847076
5012,Bifidobacteriaceae,Peptoniphilaceae,ERR275251,0.6248912097476066
5013,Bifidobacteriaceae,Selenomonadaceae,ERR275251,0.42966450853443205
5014,Bifidobacteriaceae,Streptococcaceae,ERR275251,0.30690038953811904
5015,Bifidobacteriaceae,Bacteroidales,ERR275251,0.3137450199203188
5016,Bifidobacteriaceae,Clostridiales,ERR275251,0.32850805510156433
5017,Coriobacteriaceae,Desulfovibrionaceae,ERR275251,0.5089285714285714
5018,Coriobacteriaceae,Eggerthellaceae,ERR275251,0.6239773442416614
5019,Coriobacteriaceae,Enterobacteriaceae,ERR275251,0.3363318340829585
5020,Coriobacteriaceae,Erysipelotrichaceae,ERR275251,0.17355126300148593
5021,Coriobacteriaceae,Methanobacteriaceae,ERR275251,0.6907706945765937
5022,Coriobacteriaceae,Peptoniphilaceae,ERR275251,0.5736842105263158
5023,Coriobacteriaceae,Selenomonadaceae,ERR275251,0.42237719830200127
5024,Coriobacteriaceae,Streptococcaceae,ERR275251,0.2969957081545065
5025,Coriobacteriaceae,Bacteroidales,ERR275251,0.2570228406405881
5026,Coriobacteriaceae,Clostridiales,ERR275251,0.2720118052139695
5027,Desulfovibrionaceae,Eggerthellaceae,ERR275251,0.4883610451306414
5028,Desulfovibrionaceae,Enterobacteriaceae,ERR275251,0.5252225519287834
5029,Desulfovibrionaceae,Erysipelotrichaceae,ERR275251,0.5266131430270592
5030,Desulfovibrionaceae,Methanobacteriaceae,ERR275251,0.5373505976095618
5031,Desulfovibrionaceae,Peptoniphilaceae,ERR275251,0.4358974358974359
5032,Desulfovibrionaceae,Selenomonadaceae,ERR275251,0.4309737974188502
5033,Desulfovibrionaceae,Streptococcaceae,ERR275251,0.47696737044145876
5034,Desulfovibrionaceae,Bacteroidales,ERR275251,0.5472
5035,Desulfovibrionaceae,Clostridiales,ERR275251,0.561035758323058
5036,Eggerthellaceae,Enterobacteriaceae,ERR275251,0.6656875834445928
5037,Eggerthellaceae,Erysipelotrichaceae,ERR275251,0.6687444345503117
5038,Eggerthellaceae,Methanobacteriaceae,ERR275251,0.5075620084694494
5039,Eggerthellaceae,Peptoniphilaceae,ERR275251,0.47199170124481327
5040,Eggerthellaceae,Selenomonadaceae,ERR275251,0.6126126126126126
5041,Eggerthellaceae,Streptococcaceae,ERR275251,0.6502044668134633
5042,Eggerthellaceae,Bacteroidales,ERR275251,0.6858500527983105
5043,Eggerthellaceae,Clostridiales,ERR275251,0.6762891685171477
5044,Enterobacteriaceae,Erysipelotrichaceae,ERR275251,0.31550136849962673
5045,Enterobacteriaceae,Methanobacteriaceae,ERR275251,0.7307692307692308
5046,Enterobacteriaceae,Peptoniphilaceae,ERR275251,0.603949826527889
5047,Enterobacteriaceae,Selenomonadaceae,ERR275251,0.42938005390835576
5048,Enterobacteriaceae,Streptococcaceae,ERR275251,0.37829839704069046
