model1,model2,sampleId,jacardDist
Coriobacteriaceae,Peptoniphilaceae,ERR414321,0.573684211
Coriobacteriaceae,Peptostreptococcaceae,ERR414321,0.3926097
Coriobacteriaceae,Porphyromonadaceae,ERR414321,0.268781302
Coriobacteriaceae,Prevotellaceae,ERR414321,0.277922831
Coriobacteriaceae,Rikenellaceae,ERR414321,0.296663661
Coriobacteriaceae,Ruminococcaceae,ERR414321,0.245802367
Coriobacteriaceae,Selenomonadaceae,ERR414321,0.422377198
Coriobacteriaceae,Streptococcaceae,ERR414321,0.296995708
Coriobacteriaceae,Suterellaceae,ERR414321,0.646496815
Coriobacteriaceae,Synergistaceae,ERR414321,0.587070832
Coriobacteriaceae,Veillonellaceae,ERR414321,0.397136178
Desulfovibrionaceae,Eggerthellaceae,ERR414321,0.488361045
Desulfovibrionaceae,Enterobacteriaceae,ERR414321,0.525222552
Desulfovibrionaceae,Enterococcaceae,ERR414321,0.425501433
Desulfovibrionaceae,Erysipelotrichaceae,ERR414321,0.526613143
Desulfovibrionaceae,Lachnospiraceae,ERR414321,0.531784188
Desulfovibrionaceae,Lactobacillaceae,ERR414321,0.508673919
Desulfovibrionaceae,Leuconostocaceae,ERR414321,0.524847095
Desulfovibrionaceae,Methanobacteriaceae,ERR414321,0.537350598
Desulfovibrionaceae,Oxalobacteraceae,ERR414321,0.556074766
Desulfovibrionaceae,Pasteurellaceae,ERR414321,0.417931034
Desulfovibrionaceae,Peptoniphilaceae,ERR414321,0.435897436
Desulfovibrionaceae,Peptostreptococcaceae,ERR414321,0.390808824
Desulfovibrionaceae,Porphyromonadaceae,ERR414321,0.508449452
Desulfovibrionaceae,Prevotellaceae,ERR414321,0.515331665
Desulfovibrionaceae,Rikenellaceae,ERR414321,0.530049261
Desulfovibrionaceae,Ruminococcaceae,ERR414321,0.500144718
Desulfovibrionaceae,Selenomonadaceae,ERR414321,0.430973797
Desulfovibrionaceae,Streptococcaceae,ERR414321,0.47696737
Desulfovibrionaceae,Suterellaceae,ERR414321,0.437691522
Desulfovibrionaceae,Synergistaceae,ERR414321,0.399526066
Desulfovibrionaceae,Veillonellaceae,ERR414321,0.41374215
Eggerthellaceae,Enterobacteriaceae,ERR414321,0.665687583
Eggerthellaceae,Enterococcaceae,ERR414321,0.612720848
Eggerthellaceae,Erysipelotrichaceae,ERR414321,0.668744435
Eggerthellaceae,Lachnospiraceae,ERR414321,0.658393381
Eggerthellaceae,Lactobacillaceae,ERR414321,0.663763066
Eggerthellaceae,Leuconostocaceae,ERR414321,0.605349794
Eggerthellaceae,Methanobacteriaceae,ERR414321,0.507562008
Eggerthellaceae,Oxalobacteraceae,ERR414321,0.499350649
Eggerthellaceae,Pasteurellaceae,ERR414321,0.46776689
Eggerthellaceae,Peptoniphilaceae,ERR414321,0.471991701
Eggerthellaceae,Peptostreptococcaceae,ERR414321,0.558302583
Eggerthellaceae,Porphyromonadaceae,ERR414321,0.661678404
Eggerthellaceae,Prevotellaceae,ERR414321,0.659454374
Eggerthellaceae,Rikenellaceae,ERR414321,0.67963085
Eggerthellaceae,Ruminococcaceae,ERR414321,0.657167284
Eggerthellaceae,Selenomonadaceae,ERR414321,0.612612613
Eggerthellaceae,Streptococcaceae,ERR414321,0.650204467
Eggerthellaceae,Suterellaceae,ERR414321,0.450628366
Eggerthellaceae,Synergistaceae,ERR414321,0.437096774
Eggerthellaceae,Veillonellaceae,ERR414321,0.582128291
Enterobacteriaceae,Enterococcaceae,ERR414321,0.366386113
Enterobacteriaceae,Erysipelotrichaceae,ERR414321,0.315501368
Enterobacteriaceae,Lachnospiraceae,ERR414321,0.270577105
Enterobacteriaceae,Lactobacillaceae,ERR414321,0.315313112
Enterobacteriaceae,Leuconostocaceae,ERR414321,0.475960247
Enterobacteriaceae,Methanobacteriaceae,ERR414321,0.730769231
Enterobacteriaceae,Oxalobacteraceae,ERR414321,0.741856009
Enterobacteriaceae,Pasteurellaceae,ERR414321,0.573677069
Enterobacteriaceae,Peptoniphilaceae,ERR414321,0.603949827
Enterobacteriaceae,Peptostreptococcaceae,ERR414321,0.394607208
Enterobacteriaceae,Porphyromonadaceae,ERR414321,0.310880829
Enterobacteriaceae,Prevotellaceae,ERR414321,0.378645576
Enterobacteriaceae,Rikenellaceae,ERR414321,0.41376702
Enterobacteriaceae,Ruminococcaceae,ERR414321,0.30128672
Enterobacteriaceae,Selenomonadaceae,ERR414321,0.429380054
Enterobacteriaceae,Streptococcaceae,ERR414321,0.378298397
Enterobacteriaceae,Suterellaceae,ERR414321,0.675183474
Enterobacteriaceae,Synergistaceae,ERR414321,0.608788853
Enterobacteriaceae,Veillonellaceae,ERR414321,0.383862434
Enterococcaceae,Erysipelotrichaceae,ERR414321,0.337029472
Enterococcaceae,Lachnospiraceae,ERR414321,0.356333948
Enterococcaceae,Lactobacillaceae,ERR414321,0.270077335
Enterococcaceae,Leuconostocaceae,ERR414321,0.299593646
Enterococcaceae,Methanobacteriaceae,ERR414321,0.649174312
Enterococcaceae,Oxalobacteraceae,ERR414321,0.686172195
Enterococcaceae,Pasteurellaceae,ERR414321,0.505357143
Enterococcaceae,Peptoniphilaceae,ERR414321,0.486722445
Enterococcaceae,Peptostreptococcaceae,ERR414321,0.400687071
Enterococcaceae,Porphyromonadaceae,ERR414321,0.347166571
Enterococcaceae,Prevotellaceae,ERR414321,0.357078719
Enterococcaceae,Rikenellaceae,ERR414321,0.381897086
Enterococcaceae,Ruminococcaceae,ERR414321,0.325515682
Enterococcaceae,Selenomonadaceae,ERR414321,0.269916333
Enterococcaceae,Streptococcaceae,ERR414321,0.242898181
Enterococcaceae,Suterellaceae,ERR414321,0.605427209
Enterococcaceae,Synergistaceae,ERR414321,0.53083779
Enterococcaceae,Veillonellaceae,ERR414321,0.231660232
Erysipelotrichaceae,Lachnospiraceae,ERR414321,0.176454814
Erysipelotrichaceae,Lactobacillaceae,ERR414321,0.198643685
Erysipelotrichaceae,Leuconostocaceae,ERR414321,0.433859223
Erysipelotrichaceae,Methanobacteriaceae,ERR414321,0.708891596
Erysipelotrichaceae,Oxalobacteraceae,ERR414321,0.740672217
Erysipelotrichaceae,Pasteurellaceae,ERR414321,0.590612002
Erysipelotrichaceae,Peptoniphilaceae,ERR414321,0.550675676
Erysipelotrichaceae,Peptostreptococcaceae,ERR414321,0.374356039
Erysipelotrichaceae,Porphyromonadaceae,ERR414321,0.232207647
Erysipelotrichaceae,Prevotellaceae,ERR414321,0.257562662
Erysipelotrichaceae,Rikenellaceae,ERR414321,0.257237636
Erysipelotrichaceae,Ruminococcaceae,ERR414321,0.198611111
Erysipelotrichaceae,Selenomonadaceae,ERR414321,0.404861945
Erysipelotrichaceae,Streptococcaceae,ERR414321,0.247398844
Erysipelotrichaceae,Suterellaceae,ERR414321,0.670527278
Erysipelotrichaceae,Synergistaceae,ERR414321,0.592481203
Erysipelotrichaceae,Veillonellaceae,ERR414321,0.369172494
Lachnospiraceae,Lactobacillaceae,ERR414321,0.218186502
Lachnospiraceae,Leuconostocaceae,ERR414321,0.474458411
Lachnospiraceae,Methanobacteriaceae,ERR414321,0.720021413
Lachnospiraceae,Oxalobacteraceae,ERR414321,0.755113025
Lachnospiraceae,Pasteurellaceae,ERR414321,0.60748156
Lachnospiraceae,Peptoniphilaceae,ERR414321,0.582322824
Lachnospiraceae,Peptostreptococcaceae,ERR414321,0.35483871
Lachnospiraceae,Porphyromonadaceae,ERR414321,0.23375289
Lachnospiraceae,Prevotellaceae,ERR414321,0.270341207
Lachnospiraceae,Rikenellaceae,ERR414321,0.3144
Lachnospiraceae,Ruminococcaceae,ERR414321,0.156610703
Lachnospiraceae,Selenomonadaceae,ERR414321,0.420868159
Lachnospiraceae,Streptococcaceae,ERR414321,0.270680628
Lachnospiraceae,Suterellaceae,ERR414321,0.684196405
Lachnospiraceae,Synergistaceae,ERR414321,0.600750268
Lachnospiraceae,Veillonellaceae,ERR414321,0.369888476
Lactobacillaceae,Leuconostocaceae,ERR414321,0.392509135
Lactobacillaceae,Methanobacteriaceae,ERR414321,0.704430568
Lactobacillaceae,Oxalobacteraceae,ERR414321,0.736541353
Lactobacillaceae,Pasteurellaceae,ERR414321,0.57490472
Lactobacillaceae,Peptoniphilaceae,ERR414321,0.563706564
Lactobacillaceae,Peptostreptococcaceae,ERR414321,0.370255834
Lactobacillaceae,Porphyromonadaceae,ERR414321,0.198044693
Lactobacillaceae,Prevotellaceae,ERR414321,0.224366359
Lactobacillaceae,Rikenellaceae,ERR414321,0.265372168
Lactobacillaceae,Ruminococcaceae,ERR414321,0.179762889
Lactobacillaceae,Selenomonadaceae,ERR414321,0.387173397
Lactobacillaceae,Streptococcaceae,ERR414321,0.187921431
Lactobacillaceae,Suterellaceae,ERR414321,0.667757287
Lactobacillaceae,Synergistaceae,ERR414321,0.60023344
Lactobacillaceae,Veillonellaceae,ERR414321,0.341845618
Leuconostocaceae,Methanobacteriaceae,ERR414321,0.622261174
Leuconostocaceae,Oxalobacteraceae,ERR414321,0.650406504
Leuconostocaceae,Pasteurellaceae,ERR414321,0.512841419
Leuconostocaceae,Peptoniphilaceae,ERR414321,0.471952763
Leuconostocaceae,Peptostreptococcaceae,ERR414321,0.512171373
Leuconostocaceae,Porphyromonadaceae,ERR414321,0.462577047
Leuconostocaceae,Prevotellaceae,ERR414321,0.470660902
Leuconostocaceae,Rikenellaceae,ERR414321,0.476082005
Leuconostocaceae,Ruminococcaceae,ERR414321,0.441584731
Leuconostocaceae,Selenomonadaceae,ERR414321,0.336356467
Leuconostocaceae,Streptococcaceae,ERR414321,0.35877106
Leuconostocaceae,Suterellaceae,ERR414321,0.57442165
Leuconostocaceae,Synergistaceae,ERR414321,0.511627907
Leuconostocaceae,Veillonellaceae,ERR414321,0.337273735
Methanobacteriaceae,Oxalobacteraceae,ERR414321,0.522174535
Methanobacteriaceae,Pasteurellaceae,ERR414321,0.516058792
Methanobacteriaceae,Peptoniphilaceae,ERR414321,0.533659066
Methanobacteriaceae,Peptostreptococcaceae,ERR414321,0.636634401
Methanobacteriaceae,Porphyromonadaceae,ERR414321,0.690136571
Methanobacteriaceae,Prevotellaceae,ERR414321,0.683436785
Methanobacteriaceae,Rikenellaceae,ERR414321,0.703103448
Methanobacteriaceae,Ruminococcaceae,ERR414321,0.69424145
Methanobacteriaceae,Selenomonadaceae,ERR414321,0.636476427
Methanobacteriaceae,Streptococcaceae,ERR414321,0.686790003
Methanobacteriaceae,Suterellaceae,ERR414321,0.482847896
Methanobacteriaceae,Synergistaceae,ERR414321,0.453224869
Methanobacteriaceae,Veillonellaceae,ERR414321,0.63968073
Oxalobacteraceae,Pasteurellaceae,ERR414321,0.514450867
Oxalobacteraceae,Peptoniphilaceae,ERR414321,0.557256236
Oxalobacteraceae,Peptostreptococcaceae,ERR414321,0.673477109
Oxalobacteraceae,Porphyromonadaceae,ERR414321,0.723534827
Oxalobacteraceae,Prevotellaceae,ERR414321,0.711244178
Oxalobacteraceae,Rikenellaceae,ERR414321,0.709273183
Oxalobacteraceae,Ruminococcaceae,ERR414321,0.734663927
Oxalobacteraceae,Selenomonadaceae,ERR414321,0.670757512
Oxalobacteraceae,Streptococcaceae,ERR414321,0.719552337
Oxalobacteraceae,Suterellaceae,ERR414321,0.47632312
Oxalobacteraceae,Synergistaceae,ERR414321,0.500299222
Oxalobacteraceae,Veillonellaceae,ERR414321,0.667574932
Pasteurellaceae,Peptoniphilaceae,ERR414321,0.353877761
Pasteurellaceae,Peptostreptococcaceae,ERR414321,0.506810036
Pasteurellaceae,Porphyromonadaceae,ERR414321,0.572697661
Pasteurellaceae,Prevotellaceae,ERR414321,0.585776669
Pasteurellaceae,Rikenellaceae,ERR414321,0.589616402
Pasteurellaceae,Ruminococcaceae,ERR414321,0.58295325
Pasteurellaceae,Selenomonadaceae,ERR414321,0.521011673
Pasteurellaceae,Streptococcaceae,ERR414321,0.541666667
Pasteurellaceae,Suterellaceae,ERR414321,0.343222804
Pasteurellaceae,Synergistaceae,ERR414321,0.371399177
Pasteurellaceae,Veillonellaceae,ERR414321,0.502750275
Peptoniphilaceae,Peptostreptococcaceae,ERR414321,0.439125518
Peptoniphilaceae,Porphyromonadaceae,ERR414321,0.584292885
Peptoniphilaceae,Prevotellaceae,ERR414321,0.603592443
Peptoniphilaceae,Rikenellaceae,ERR414321,0.613472858
Peptoniphilaceae,Ruminococcaceae,ERR414321,0.555912409
Peptoniphilaceae,Selenomonadaceae,ERR414321,0.533022533
Peptoniphilaceae,Streptococcaceae,ERR414321,0.520758418
Peptoniphilaceae,Suterellaceae,ERR414321,0.43601108
Peptoniphilaceae,Synergistaceae,ERR414321,0.327476038
Peptoniphilaceae,Veillonellaceae,ERR414321,0.492010405
Peptostreptococcaceae,Porphyromonadaceae,ERR414321,0.378591549
Peptostreptococcaceae,Prevotellaceae,ERR414321,0.412191582
Peptostreptococcaceae,Rikenellaceae,ERR414321,0.440011998
Peptostreptococcaceae,Ruminococcaceae,ERR414321,0.344450673
Peptostreptococcaceae,Selenomonadaceae,ERR414321,0.460513487
Peptostreptococcaceae,Streptococcaceae,ERR414321,0.41810842
Peptostreptococcaceae,Suterellaceae,ERR414321,0.585949178
Peptostreptococcaceae,Synergistaceae,ERR414321,0.464245601
Peptostreptococcaceae,Veillonellaceae,ERR414321,0.405654384
Porphyromonadaceae,Prevotellaceae,ERR414321,0.15708697
Porphyromonadaceae,Rikenellaceae,ERR414321,0.208932395
Porphyromonadaceae,Ruminococcaceae,ERR414321,0.183051786
Porphyromonadaceae,Selenomonadaceae,ERR414321,0.393623361
Porphyromonadaceae,Streptococcaceae,ERR414321,0.255681818
Porphyromonadaceae,Suterellaceae,ERR414321,0.661236802
Porphyromonadaceae,Synergistaceae,ERR414321,0.588724036
Porphyromonadaceae,Veillonellaceae,ERR414321,0.350392556
Prevotellaceae,Rikenellaceae,ERR414321,0.180659915
Prevotellaceae,Ruminococcaceae,ERR414321,0.214285714
Prevotellaceae,Selenomonadaceae,ERR414321,0.374203822
Prevotellaceae,Streptococcaceae,ERR414321,0.268047337
Prevotellaceae,Suterellaceae,ERR414321,0.650195059
Prevotellaceae,Synergistaceae,ERR414321,0.606608479
Prevotellaceae,Veillonellaceae,ERR414321,0.35661989
Rikenellaceae,Ruminococcaceae,ERR414321,0.255591054
Rikenellaceae,Selenomonadaceae,ERR414321,0.390146471
Rikenellaceae,Streptococcaceae,ERR414321,0.315233786
Rikenellaceae,Suterellaceae,ERR414321,0.651267801
Rikenellaceae,Synergistaceae,ERR414321,0.618546531
Rikenellaceae,Veillonellaceae,ERR414321,0.379867047
Ruminococcaceae,Selenomonadaceae,ERR414321,0.372871403
Ruminococcaceae,Streptococcaceae,ERR414321,0.24027972
Ruminococcaceae,Suterellaceae,ERR414321,0.66443539
Ruminococcaceae,Synergistaceae,ERR414321,0.574789428
Ruminococcaceae,Veillonellaceae,ERR414321,0.323546344
Selenomonadaceae,Streptococcaceae,ERR414321,0.34325461
Selenomonadaceae,Suterellaceae,ERR414321,0.579559618
Selenomonadaceae,Synergistaceae,ERR414321,0.511748307
Selenomonadaceae,Veillonellaceae,ERR414321,0.174901961
Streptococcaceae,Suterellaceae,ERR414321,0.641017281
Streptococcaceae,Synergistaceae,ERR414321,0.565856777
Streptococcaceae,Veillonellaceae,ERR414321,0.309978104
Suterellaceae,Synergistaceae,ERR414321,0.414578588
Suterellaceae,Veillonellaceae,ERR414321,0.580360568
Synergistaceae,Veillonellaceae,ERR414321,0.501491424
Akkermansiaceae,Bacteroidaceae,ERR414322,0.35417281
Akkermansiaceae,Bifidobacteriaceae,ERR414322,0.357856494
Akkermansiaceae,Clostridiaceae,ERR414322,0.397686588
Akkermansiaceae,Coriobacteriaceae,ERR414322,0.375
Akkermansiaceae,Desulfovibrionaceae,ERR414322,0.567935732
Akkermansiaceae,Eggerthellaceae,ERR414322,0.703108253
Akkermansiaceae,Enterobacteriaceae,ERR414322,0.483722123
Akkermansiaceae,Erysipelotrichaceae,ERR414322,0.347706422
Akkermansiaceae,Lachnospiraceae,ERR414322,0.40445518
Akkermansiaceae,Peptostreptococcaceae,ERR414322,0.528963415
Akkermansiaceae,Porphyromonadaceae,ERR414322,0.317260442
Akkermansiaceae,Prevotellaceae,ERR414322,0.28217003
Akkermansiaceae,Rikenellaceae,ERR414322,0.23449265
Akkermansiaceae,Ruminococcaceae,ERR414322,0.35380117
Akkermansiaceae,Selenomonadaceae,ERR414322,0.432337434
Akkermansiaceae,Streptococcaceae,ERR414322,0.400184275
Akkermansiaceae,Suterellaceae,ERR414322,0.69141791
Bacteroidaceae,Bifidobacteriaceae,ERR414322,0.328068358
Bacteroidaceae,Clostridiaceae,ERR414322,0.237458194
Bacteroidaceae,Coriobacteriaceae,ERR414322,0.272603114
Bacteroidaceae,Desulfovibrionaceae,ERR414322,0.556118143
Bacteroidaceae,Eggerthellaceae,ERR414322,0.704362323
Bacteroidaceae,Enterobacteriaceae,ERR414322,0.313592233
Bacteroidaceae,Erysipelotrichaceae,ERR414322,0.240087503
Bacteroidaceae,Lachnospiraceae,ERR414322,0.231626964
Bacteroidaceae,Peptostreptococcaceae,ERR414322,0.455983131
Bacteroidaceae,Porphyromonadaceae,ERR414322,0.174376227
Bacteroidaceae,Prevotellaceae,ERR414322,0.21091954
Bacteroidaceae,Rikenellaceae,ERR414322,0.264782989
Bacteroidaceae,Ruminococcaceae,ERR414322,0.248883049
Bacteroidaceae,Selenomonadaceae,ERR414322,0.452676056
Bacteroidaceae,Streptococcaceae,ERR414322,0.328334226
Bacteroidaceae,Suterellaceae,ERR414322,0.699513034
Bifidobacteriaceae,Clostridiaceae,ERR414322,0.296692112
Bifidobacteriaceae,Coriobacteriaceae,ERR414322,0.296879315
Bifidobacteriaceae,Desulfovibrionaceae,ERR414322,0.573803382
Bifidobacteriaceae,Eggerthellaceae,ERR414322,0.693534358
Bifidobacteriaceae,Enterobacteriaceae,ERR414322,0.400988933
Bifidobacteriaceae,Erysipelotrichaceae,ERR414322,0.273577124
Bifidobacteriaceae,Lachnospiraceae,ERR414322,0.29475
Bifidobacteriaceae,Peptostreptococcaceae,ERR414322,0.449551265
Bifidobacteriaceae,Porphyromonadaceae,ERR414322,0.272628432
Bifidobacteriaceae,Prevotellaceae,ERR414322,0.284624081
Bifidobacteriaceae,Rikenellaceae,ERR414322,0.300117233
Bifidobacteriaceae,Ruminococcaceae,ERR414322,0.252484555
Bifidobacteriaceae,Selenomonadaceae,ERR414322,0.429664509
Bifidobacteriaceae,Streptococcaceae,ERR414322,0.30690039
Bifidobacteriaceae,Suterellaceae,ERR414322,0.687724551
Clostridiaceae,Coriobacteriaceae,ERR414322,0.220021704
Clostridiaceae,Desulfovibrionaceae,ERR414322,0.530779754
Clostridiaceae,Eggerthellaceae,ERR414322,0.674242424
Clostridiaceae,Enterobacteriaceae,ERR414322,0.270758123
Clostridiaceae,Erysipelotrichaceae,ERR414322,0.160694598
Clostridiaceae,Lachnospiraceae,ERR414322,0.1225605
Clostridiaceae,Peptostreptococcaceae,ERR414322,0.341496599
Clostridiaceae,Porphyromonadaceae,ERR414322,0.227213029
Clostridiaceae,Prevotellaceae,ERR414322,0.262167249
Clostridiaceae,Rikenellaceae,ERR414322,0.305798687
Clostridiaceae,Ruminococcaceae,ERR414322,0.173636845
Clostridiaceae,Selenomonadaceae,ERR414322,0.411422235
Clostridiaceae,Streptococcaceae,ERR414322,0.257865017
Clostridiaceae,Suterellaceae,ERR414322,0.684384467
Coriobacteriaceae,Desulfovibrionaceae,ERR414322,0.508928571
Coriobacteriaceae,Eggerthellaceae,ERR414322,0.623977344
Coriobacteriaceae,Enterobacteriaceae,ERR414322,0.336331834
Coriobacteriaceae,Erysipelotrichaceae,ERR414322,0.173551263
Coriobacteriaceae,Lachnospiraceae,ERR414322,0.224110462
Coriobacteriaceae,Peptostreptococcaceae,ERR414322,0.3926097
Coriobacteriaceae,Porphyromonadaceae,ERR414322,0.268781302
Coriobacteriaceae,Prevotellaceae,ERR414322,0.277922831
Coriobacteriaceae,Rikenellaceae,ERR414322,0.296663661
Coriobacteriaceae,Ruminococcaceae,ERR414322,0.245802367
Coriobacteriaceae,Selenomonadaceae,ERR414322,0.422377198
Coriobacteriaceae,Streptococcaceae,ERR414322,0.296995708
Coriobacteriaceae,Suterellaceae,ERR414322,0.646496815
Desulfovibrionaceae,Eggerthellaceae,ERR414322,0.488361045
Desulfovibrionaceae,Enterobacteriaceae,ERR414322,0.525222552
Desulfovibrionaceae,Erysipelotrichaceae,ERR414322,0.526613143
Desulfovibrionaceae,Lachnospiraceae,ERR414322,0.531784188
Desulfovibrionaceae,Peptostreptococcaceae,ERR414322,0.390808824
Desulfovibrionaceae,Porphyromonadaceae,ERR414322,0.508449452
Desulfovibrionaceae,Prevotellaceae,ERR414322,0.515331665
Desulfovibrionaceae,Rikenellaceae,ERR414322,0.530049261
Desulfovibrionaceae,Ruminococcaceae,ERR414322,0.500144718
Desulfovibrionaceae,Selenomonadaceae,ERR414322,0.430973797
Desulfovibrionaceae,Streptococcaceae,ERR414322,0.47696737
Desulfovibrionaceae,Suterellaceae,ERR414322,0.437691522
Eggerthellaceae,Enterobacteriaceae,ERR414322,0.665687583
Eggerthellaceae,Erysipelotrichaceae,ERR414322,0.668744435
Eggerthellaceae,Lachnospiraceae,ERR414322,0.658393381
Eggerthellaceae,Peptostreptococcaceae,ERR414322,0.558302583
Eggerthellaceae,Porphyromonadaceae,ERR414322,0.661678404
Eggerthellaceae,Prevotellaceae,ERR414322,0.659454374
Eggerthellaceae,Rikenellaceae,ERR414322,0.67963085
Eggerthellaceae,Ruminococcaceae,ERR414322,0.657167284
Eggerthellaceae,Selenomonadaceae,ERR414322,0.612612613
Eggerthellaceae,Streptococcaceae,ERR414322,0.650204467
Eggerthellaceae,Suterellaceae,ERR414322,0.450628366
Enterobacteriaceae,Erysipelotrichaceae,ERR414322,0.315501368
Enterobacteriaceae,Lachnospiraceae,ERR414322,0.270577105
Enterobacteriaceae,Peptostreptococcaceae,ERR414322,0.394607208
Enterobacteriaceae,Porphyromonadaceae,ERR414322,0.310880829
Enterobacteriaceae,Prevotellaceae,ERR414322,0.378645576
Enterobacteriaceae,Rikenellaceae,ERR414322,0.41376702
Enterobacteriaceae,Ruminococcaceae,ERR414322,0.30128672
Enterobacteriaceae,Selenomonadaceae,ERR414322,0.429380054
Enterobacteriaceae,Streptococcaceae,ERR414322,0.378298397
Enterobacteriaceae,Suterellaceae,ERR414322,0.675183474
Erysipelotrichaceae,Lachnospiraceae,ERR414322,0.176454814
Erysipelotrichaceae,Peptostreptococcaceae,ERR414322,0.374356039
Erysipelotrichaceae,Porphyromonadaceae,ERR414322,0.232207647
Erysipelotrichaceae,Prevotellaceae,ERR414322,0.257562662
Erysipelotrichaceae,Rikenellaceae,ERR414322,0.257237636
Erysipelotrichaceae,Ruminococcaceae,ERR414322,0.198611111
Erysipelotrichaceae,Selenomonadaceae,ERR414322,0.404861945
Erysipelotrichaceae,Streptococcaceae,ERR414322,0.247398844
Erysipelotrichaceae,Suterellaceae,ERR414322,0.670527278
Lachnospiraceae,Peptostreptococcaceae,ERR414322,0.35483871
Lachnospiraceae,Porphyromonadaceae,ERR414322,0.23375289
Lachnospiraceae,Prevotellaceae,ERR414322,0.270341207
Lachnospiraceae,Rikenellaceae,ERR414322,0.3144
Lachnospiraceae,Ruminococcaceae,ERR414322,0.156610703
Lachnospiraceae,Selenomonadaceae,ERR414322,0.420868159
Lachnospiraceae,Streptococcaceae,ERR414322,0.270680628
Lachnospiraceae,Suterellaceae,ERR414322,0.684196405
Peptostreptococcaceae,Porphyromonadaceae,ERR414322,0.378591549
Peptostreptococcaceae,Prevotellaceae,ERR414322,0.412191582
Peptostreptococcaceae,Rikenellaceae,ERR414322,0.440011998
Peptostreptococcaceae,Ruminococcaceae,ERR414322,0.344450673
Peptostreptococcaceae,Selenomonadaceae,ERR414322,0.460513487
Peptostreptococcaceae,Streptococcaceae,ERR414322,0.41810842
Peptostreptococcaceae,Suterellaceae,ERR414322,0.585949178
Porphyromonadaceae,Prevotellaceae,ERR414322,0.15708697
Porphyromonadaceae,Rikenellaceae,ERR414322,0.208932395
Porphyromonadaceae,Ruminococcaceae,ERR414322,0.183051786
Porphyromonadaceae,Selenomonadaceae,ERR414322,0.393623361
Porphyromonadaceae,Streptococcaceae,ERR414322,0.255681818
Porphyromonadaceae,Suterellaceae,ERR414322,0.661236802
Prevotellaceae,Rikenellaceae,ERR414322,0.180659915
Prevotellaceae,Ruminococcaceae,ERR414322,0.214285714
Prevotellaceae,Selenomonadaceae,ERR414322,0.374203822
Prevotellaceae,Streptococcaceae,ERR414322,0.268047337
Prevotellaceae,Suterellaceae,ERR414322,0.650195059
Rikenellaceae,Ruminococcaceae,ERR414322,0.255591054
Rikenellaceae,Selenomonadaceae,ERR414322,0.390146471
Rikenellaceae,Streptococcaceae,ERR414322,0.315233786
Rikenellaceae,Suterellaceae,ERR414322,0.651267801
Ruminococcaceae,Selenomonadaceae,ERR414322,0.372871403
Ruminococcaceae,Streptococcaceae,ERR414322,0.24027972
Ruminococcaceae,Suterellaceae,ERR414322,0.66443539
Selenomonadaceae,Streptococcaceae,ERR414322,0.34325461
Selenomonadaceae,Suterellaceae,ERR414322,0.579559618
Streptococcaceae,Suterellaceae,ERR414322,0.641017281
Acidaminococcaceae,Akkermansiaceae,ERR414324,0.671291355
Acidaminococcaceae,Bacteroidaceae,ERR414324,0.653867871
Acidaminococcaceae,Bifidobacteriaceae,ERR414324,0.642226148
Acidaminococcaceae,Campylobacteraceae,ERR414324,0.359808102
Acidaminococcaceae,Clostridiaceae,ERR414324,0.616639027
Acidaminococcaceae,Coriobacteriaceae,ERR414324,0.596238245
Acidaminococcaceae,Eggerthellaceae,ERR414324,0.408474576
Acidaminococcaceae,Enterobacteriaceae,ERR414324,0.625538793
Acidaminococcaceae,Erysipelotrichaceae,ERR414324,0.609090909
Acidaminococcaceae,Lachnospiraceae,ERR414324,0.613347744
Acidaminococcaceae,Methanobacteriaceae,ERR414324,0.473590504
Acidaminococcaceae,Porphyromonadaceae,ERR414324,0.60089955
Acidaminococcaceae,Rikenellaceae,ERR414324,0.609269283
Acidaminococcaceae,Ruminococcaceae,ERR414324,0.579893868
Acidaminococcaceae,Selenomonadaceae,ERR414324,0.494219653
Acidaminococcaceae,Streptococcaceae,ERR414324,0.57457847
Acidaminococcaceae,Synergistaceae,ERR414324,0.300225734
Acidaminococcaceae,Veillonellaceae,ERR414324,0.471206226
Akkermansiaceae,Bacteroidaceae,ERR414324,0.35417281
Akkermansiaceae,Bifidobacteriaceae,ERR414324,0.357856494
Akkermansiaceae,Campylobacteraceae,ERR414324,0.667351833
Akkermansiaceae,Clostridiaceae,ERR414324,0.397686588
Akkermansiaceae,Coriobacteriaceae,ERR414324,0.375
Akkermansiaceae,Eggerthellaceae,ERR414324,0.703108253
Akkermansiaceae,Enterobacteriaceae,ERR414324,0.483722123
Akkermansiaceae,Erysipelotrichaceae,ERR414324,0.347706422
Akkermansiaceae,Lachnospiraceae,ERR414324,0.40445518
Akkermansiaceae,Methanobacteriaceae,ERR414324,0.72312335
Akkermansiaceae,Porphyromonadaceae,ERR414324,0.317260442
Akkermansiaceae,Rikenellaceae,ERR414324,0.23449265
Akkermansiaceae,Ruminococcaceae,ERR414324,0.35380117
Akkermansiaceae,Selenomonadaceae,ERR414324,0.432337434
Akkermansiaceae,Streptococcaceae,ERR414324,0.400184275
Akkermansiaceae,Synergistaceae,ERR414324,0.676470588
Akkermansiaceae,Veillonellaceae,ERR414324,0.452349869
Bacteroidaceae,Bifidobacteriaceae,ERR414324,0.328068358
Bacteroidaceae,Campylobacteraceae,ERR414324,0.629454343
